id,phrase,translation
8494,我陪你坐一陣。,我陪你坐一陣。
8495,你若無力，我攏會幫你。,你若無力，我都會幫你。
8496,恁身體真需要顧好。,恁身體很需要顧好。
8497,今仔日有笑容，看你心情好。,今仔日有笑容，看你心情好。
8498,若感覺累就小歇一下。,若感覺累就小歇一下。
8499,我有煮湯，欲喝無？,我有煮湯，要喝無？
8500,有咩攏會慢慢變好。,有咩都會慢慢變好。
8501,你有睡飽無？,你有睡飽無？
8502,今仔日有好一點無？,今仔日有好一點無？
8503,欲飲水無？,要飲水無？
8504,需要我幫你倒水嗎？,需要我幫你倒水嗎？
8505,慢慢來，袂緊啦。,慢慢來，沒關係啦。
8506,來，我扶你一下。,來，我扶你一下。
8507,坐好無？,坐好無？
8508,咱來散步一下好無？,我們來散步一下好無？
8509,身體感覺有比較輕鬆無？,身體感覺有比較輕鬆無？
8510,有咩不舒服就講喔。,有咩不舒服就講喔。
8511,這馬天氣會冷，記得保暖。,這馬天氣會冷，記得保暖。
8512,你有無欲休息一下？,你有沒有要休息一下？
8513,要加件外套嗎？,要加件外套嗎？
8514,我陪你坐一陣。,我陪你坐一陣。
8515,你若無力，我攏會幫你。,你若無力，我都會幫你。
8516,恁身體真需要顧好。,恁身體很需要顧好。
8517,今仔日有笑容，看你心情好。,今仔日有笑容，看你心情好。
8518,若感覺累就小歇一下。,若感覺累就小歇一下。
8519,我有煮湯，欲喝無？,我有煮湯，要喝無？
8520,有咩攏會慢慢變好。,有咩都會慢慢變好。
8521,你有睡飽無？,你有睡飽無？
8522,今仔日有好一點無？,今仔日有好一點無？
8523,欲飲水無？,要飲水無？
8524,需要我幫你倒水嗎？,需要我幫你倒水嗎？
8525,慢慢來，袂緊啦。,慢慢來，沒關係啦。
8526,來，我扶你一下。,來，我扶你一下。
8527,坐好無？,坐好無？
8528,咱來散步一下好無？,我們來散步一下好無？
8529,身體感覺有比較輕鬆無？,身體感覺有比較輕鬆無？
8530,有咩不舒服就講喔。,有咩不舒服就講喔。
8531,這馬天氣會冷，記得保暖。,這馬天氣會冷，記得保暖。
8532,你有無欲休息一下？,你有沒有要休息一下？
8533,要加件外套嗎？,要加件外套嗎？
8534,我陪你坐一陣。,我陪你坐一陣。
8535,你若無力，我攏會幫你。,你若無力，我都會幫你。
8536,恁身體真需要顧好。,恁身體很需要顧好。
8537,今仔日有笑容，看你心情好。,今仔日有笑容，看你心情好。
8538,若感覺累就小歇一下。,若感覺累就小歇一下。
8539,我有煮湯，欲喝無？,我有煮湯，要喝無？
8540,有咩攏會慢慢變好。,有咩都會慢慢變好。
8541,你有睡飽無？,你有睡飽無？
8542,今仔日有好一點無？,今仔日有好一點無？
8543,欲飲水無？,要飲水無？
8544,需要我幫你倒水嗎？,需要我幫你倒水嗎？
8545,慢慢來，袂緊啦。,慢慢來，沒關係啦。
8546,來，我扶你一下。,來，我扶你一下。
8547,坐好無？,坐好無？
8548,咱來散步一下好無？,我們來散步一下好無？
8549,身體感覺有比較輕鬆無？,身體感覺有比較輕鬆無？
8550,有咩不舒服就講喔。,有咩不舒服就講喔。
8551,這馬天氣會冷，記得保暖。,這馬天氣會冷，記得保暖。
8552,你有無欲休息一下？,你有沒有要休息一下？
8553,要加件外套嗎？,要加件外套嗎？
8554,我陪你坐一陣。,我陪你坐一陣。
8555,你若無力，我攏會幫你。,你若無力，我都會幫你。
8556,恁身體真需要顧好。,恁身體很需要顧好。
8557,今仔日有笑容，看你心情好。,今仔日有笑容，看你心情好。
8558,若感覺累就小歇一下。,若感覺累就小歇一下。
8559,我有煮湯，欲喝無？,我有煮湯，要喝無？
8560,有咩攏會慢慢變好。,有咩都會慢慢變好。
8561,你有睡飽無？,你有睡飽無？
8562,今仔日有好一點無？,今仔日有好一點無？
8563,欲飲水無？,要飲水無？
8564,需要我幫你倒水嗎？,需要我幫你倒水嗎？
8565,慢慢來，袂緊啦。,慢慢來，沒關係啦。
8566,來，我扶你一下。,來，我扶你一下。
8567,坐好無？,坐好無？
8568,咱來散步一下好無？,我們來散步一下好無？
8569,身體感覺有比較輕鬆無？,身體感覺有比較輕鬆無？
8570,有咩不舒服就講喔。,有咩不舒服就講喔。
8571,這馬天氣會冷，記得保暖。,這馬天氣會冷，記得保暖。
8572,你有無欲休息一下？,你有沒有要休息一下？
8573,要加件外套嗎？,要加件外套嗎？
8574,我陪你坐一陣。,我陪你坐一陣。
8575,你若無力，我攏會幫你。,你若無力，我都會幫你。
8576,恁身體真需要顧好。,恁身體很需要顧好。
8577,今仔日有笑容，看你心情好。,今仔日有笑容，看你心情好。
8578,若感覺累就小歇一下。,若感覺累就小歇一下。
8579,我有煮湯，欲喝無？,我有煮湯，要喝無？
8580,有咩攏會慢慢變好。,有咩都會慢慢變好。
8581,你有睡飽無？,你有睡飽無？
8582,今仔日有好一點無？,今仔日有好一點無？
8583,欲飲水無？,要飲水無？
8584,需要我幫你倒水嗎？,需要我幫你倒水嗎？
8585,慢慢來，袂緊啦。,慢慢來，沒關係啦。
8586,來，我扶你一下。,來，我扶你一下。
8587,坐好無？,坐好無？
8588,咱來散步一下好無？,我們來散步一下好無？
8589,身體感覺有比較輕鬆無？,身體感覺有比較輕鬆無？
8590,有咩不舒服就講喔。,有咩不舒服就講喔。
8591,這馬天氣會冷，記得保暖。,這馬天氣會冷，記得保暖。
8592,你有無欲休息一下？,你有沒有要休息一下？
8593,要加件外套嗎？,要加件外套嗎？
8594,我陪你坐一陣。,我陪你坐一陣。
8595,你若無力，我攏會幫你。,你若無力，我都會幫你。
8596,恁身體真需要顧好。,恁身體很需要顧好。
8597,今仔日有笑容，看你心情好。,今仔日有笑容，看你心情好。
8598,若感覺累就小歇一下。,若感覺累就小歇一下。
8599,我有煮湯，欲喝無？,我有煮湯，要喝無？
8600,有咩攏會慢慢變好。,有咩都會慢慢變好。
8601,你有睡飽無？,你有睡飽無？
8602,今仔日有好一點無？,今仔日有好一點無？
8603,欲飲水無？,要飲水無？
8604,需要我幫你倒水嗎？,需要我幫你倒水嗎？
8605,慢慢來，袂緊啦。,慢慢來，沒關係啦。
8606,來，我扶你一下。,來，我扶你一下。
8607,坐好無？,坐好無？
8608,咱來散步一下好無？,我們來散步一下好無？
8609,身體感覺有比較輕鬆無？,身體感覺有比較輕鬆無？
8610,有咩不舒服就講喔。,有咩不舒服就講喔。
8611,這馬天氣會冷，記得保暖。,這馬天氣會冷，記得保暖。
8612,你有無欲休息一下？,你有沒有要休息一下？
8613,要加件外套嗎？,要加件外套嗎？
8614,我陪你坐一陣。,我陪你坐一陣。
8615,你若無力，我攏會幫你。,你若無力，我都會幫你。
8616,恁身體真需要顧好。,恁身體很需要顧好。
8617,今仔日有笑容，看你心情好。,今仔日有笑容，看你心情好。
8618,若感覺累就小歇一下。,若感覺累就小歇一下。
8619,我有煮湯，欲喝無？,我有煮湯，要喝無？
8620,有咩攏會慢慢變好。,有咩都會慢慢變好。
8621,你有睡飽無？,你有睡飽無？
8622,今仔日有好一點無？,今仔日有好一點無？
8623,欲飲水無？,要飲水無？
8624,需要我幫你倒水嗎？,需要我幫你倒水嗎？
8625,慢慢來，袂緊啦。,慢慢來，沒關係啦。
8626,來，我扶你一下。,來，我扶你一下。
8627,坐好無？,坐好無？
8628,咱來散步一下好無？,我們來散步一下好無？
8629,身體感覺有比較輕鬆無？,身體感覺有比較輕鬆無？
8630,有咩不舒服就講喔。,有咩不舒服就講喔。
8631,這馬天氣會冷，記得保暖。,這馬天氣會冷，記得保暖。
8632,你有無欲休息一下？,你有沒有要休息一下？
8633,要加件外套嗎？,要加件外套嗎？
8634,我陪你坐一陣。,我陪你坐一陣。
8635,你若無力，我攏會幫你。,你若無力，我都會幫你。
8636,恁身體真需要顧好。,恁身體很需要顧好。
8637,今仔日有笑容，看你心情好。,今仔日有笑容，看你心情好。
8638,若感覺累就小歇一下。,若感覺累就小歇一下。
8639,我有煮湯，欲喝無？,我有煮湯，要喝無？
8640,有咩攏會慢慢變好。,有咩都會慢慢變好。
8641,你有睡飽無？,你有睡飽無？
8642,今仔日有好一點無？,今仔日有好一點無？
8643,欲飲水無？,要飲水無？
8644,需要我幫你倒水嗎？,需要我幫你倒水嗎？
8645,慢慢來，袂緊啦。,慢慢來，沒關係啦。
8646,來，我扶你一下。,來，我扶你一下。
8647,坐好無？,坐好無？
8648,咱來散步一下好無？,我們來散步一下好無？
8649,身體感覺有比較輕鬆無？,身體感覺有比較輕鬆無？
8650,有咩不舒服就講喔。,有咩不舒服就講喔。
8651,這馬天氣會冷，記得保暖。,這馬天氣會冷，記得保暖。
8652,你有無欲休息一下？,你有沒有要休息一下？
8653,要加件外套嗎？,要加件外套嗎？
8654,我陪你坐一陣。,我陪你坐一陣。
8655,你若無力，我攏會幫你。,你若無力，我都會幫你。
8656,恁身體真需要顧好。,恁身體很需要顧好。
8657,今仔日有笑容，看你心情好。,今仔日有笑容，看你心情好。
8658,若感覺累就小歇一下。,若感覺累就小歇一下。
8659,我有煮湯，欲喝無？,我有煮湯，要喝無？
8660,有咩攏會慢慢變好。,有咩都會慢慢變好。
8661,你有睡飽無？,你有睡飽無？
8662,今仔日有好一點無？,今仔日有好一點無？
8663,欲飲水無？,要飲水無？
8664,需要我幫你倒水嗎？,需要我幫你倒水嗎？
8665,慢慢來，袂緊啦。,慢慢來，沒關係啦。
8666,來，我扶你一下。,來，我扶你一下。
8667,坐好無？,坐好無？
8668,咱來散步一下好無？,我們來散步一下好無？
8669,身體感覺有比較輕鬆無？,身體感覺有比較輕鬆無？
8670,有咩不舒服就講喔。,有咩不舒服就講喔。
8671,這馬天氣會冷，記得保暖。,這馬天氣會冷，記得保暖。
8672,你有無欲休息一下？,你有沒有要休息一下？
8673,要加件外套嗎？,要加件外套嗎？
8674,我陪你坐一陣。,我陪你坐一陣。
8675,你若無力，我攏會幫你。,你若無力，我都會幫你。
8676,恁身體真需要顧好。,恁身體很需要顧好。
8677,今仔日有笑容，看你心情好。,今仔日有笑容，看你心情好。
8678,若感覺累就小歇一下。,若感覺累就小歇一下。
8679,我有煮湯，欲喝無？,我有煮湯，要喝無？
8680,有咩攏會慢慢變好。,有咩都會慢慢變好。
8681,你有睡飽無？,你有睡飽無？
8682,今仔日有好一點無？,今仔日有好一點無？
8683,欲飲水無？,要飲水無？
8684,需要我幫你倒水嗎？,需要我幫你倒水嗎？
8685,慢慢來，袂緊啦。,慢慢來，沒關係啦。
8686,來，我扶你一下。,來，我扶你一下。
8687,坐好無？,坐好無？
8688,咱來散步一下好無？,我們來散步一下好無？
8689,身體感覺有比較輕鬆無？,身體感覺有比較輕鬆無？
8690,有咩不舒服就講喔。,有咩不舒服就講喔。
8691,這馬天氣會冷，記得保暖。,這馬天氣會冷，記得保暖。
8692,你有無欲休息一下？,你有沒有要休息一下？
8693,要加件外套嗎？,要加件外套嗎？
8694,我陪你坐一陣。,我陪你坐一陣。
8695,你若無力，我攏會幫你。,你若無力，我都會幫你。
8696,恁身體真需要顧好。,恁身體很需要顧好。
8697,今仔日有笑容，看你心情好。,今仔日有笑容，看你心情好。
8698,若感覺累就小歇一下。,若感覺累就小歇一下。
8699,我有煮湯，欲喝無？,我有煮湯，要喝無？
8700,有咩攏會慢慢變好。,有咩都會慢慢變好。
8701,你有睡飽無？,你有睡飽無？
8702,今仔日有好一點無？,今仔日有好一點無？
8703,欲飲水無？,要飲水無？
8704,需要我幫你倒水嗎？,需要我幫你倒水嗎？
8705,慢慢來，袂緊啦。,慢慢來，沒關係啦。
8706,來，我扶你一下。,來，我扶你一下。
8707,坐好無？,坐好無？
8708,咱來散步一下好無？,我們來散步一下好無？
8709,身體感覺有比較輕鬆無？,身體感覺有比較輕鬆無？
8710,有咩不舒服就講喔。,有咩不舒服就講喔。
8711,這馬天氣會冷，記得保暖。,這馬天氣會冷，記得保暖。
8712,你有無欲休息一下？,你有沒有要休息一下？
8713,要加件外套嗎？,要加件外套嗎？
8714,我陪你坐一陣。,我陪你坐一陣。
8715,你若無力，我攏會幫你。,你若無力，我都會幫你。
8716,恁身體真需要顧好。,恁身體很需要顧好。
8717,今仔日有笑容，看你心情好。,今仔日有笑容，看你心情好。
8718,若感覺累就小歇一下。,若感覺累就小歇一下。
8719,我有煮湯，欲喝無？,我有煮湯，要喝無？
8720,有咩攏會慢慢變好。,有咩都會慢慢變好。
8721,你有睡飽無？,你有睡飽無？
8722,今仔日有好一點無？,今仔日有好一點無？
8723,欲飲水無？,要飲水無？
8724,需要我幫你倒水嗎？,需要我幫你倒水嗎？
8725,慢慢來，袂緊啦。,慢慢來，沒關係啦。
8726,來，我扶你一下。,來，我扶你一下。
8727,坐好無？,坐好無？
8728,咱來散步一下好無？,我們來散步一下好無？
8729,身體感覺有比較輕鬆無？,身體感覺有比較輕鬆無？
8730,有咩不舒服就講喔。,有咩不舒服就講喔。
8731,這馬天氣會冷，記得保暖。,這馬天氣會冷，記得保暖。
8732,你有無欲休息一下？,你有沒有要休息一下？
8733,要加件外套嗎？,要加件外套嗎？
8734,我陪你坐一陣。,我陪你坐一陣。
8735,你若無力，我攏會幫你。,你若無力，我都會幫你。
