id,phrase,translation
8383,看診請等叫號。,請等叫號看診。
8384,最近有無感冒？,最近有沒有感冒？
8385,你之前開刀過無？,你以前開過刀嗎？
8386,最近有無感冒？,最近有沒有感冒？
8387,看診請等叫號。,請等叫號看診。
8388,欲照X光無？,需要照X光嗎？
8389,請你臥床休息。,請你躺著休息。
8390,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8391,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8392,你有過敏藥物無？,你有藥物過敏嗎？
8393,欲先量血壓喔。,要先量血壓喔。
8394,會喘無？,會喘嗎？
8395,檢查報告攏出來矣。,檢查報告都出來了。
8396,你之前開刀過無？,你以前開過刀嗎？
8397,欲先量血壓喔。,要先量血壓喔。
8398,醫生等一下就來矣。,醫生等一下就來了。
8399,請來測耳溫。,請來量耳溫。
8400,你有過敏藥物無？,你有藥物過敏嗎？
8401,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8402,請你先去掛號。,請你先去掛號。
8403,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8404,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8405,你有過敏藥物無？,你有藥物過敏嗎？
8406,這款藥一日食三擺。,這種藥一天吃三次。
8407,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8408,請你先去掛號。,請你先去掛號。
8409,會喘無？,會喘嗎？
8410,醫生等一下就來矣。,醫生等一下就來了。
8411,你有過敏藥物無？,你有藥物過敏嗎？
8412,請你臥床休息。,請你躺著休息。
8413,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8414,欲先量血壓喔。,要先量血壓喔。
8415,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8416,你有過敏藥物無？,你有藥物過敏嗎？
8417,檢查報告攏出來矣。,檢查報告都出來了。
8418,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8419,請你臥床休息。,請你躺著休息。
8420,這款藥一日食三擺。,這種藥一天吃三次。
8421,請你臥床休息。,請你躺著休息。
8422,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8423,醫生等一下就來矣。,醫生等一下就來了。
8424,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8425,欲照X光無？,需要照X光嗎？
8426,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8427,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8428,請你先去掛號。,請你先去掛號。
8429,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8430,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8431,這款藥一日食三擺。,這種藥一天吃三次。
8432,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8433,請來測耳溫。,請來量耳溫。
8434,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8435,這款藥一日食三擺。,這種藥一天吃三次。
8436,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8437,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8438,你之前開刀過無？,你以前開過刀嗎？
8439,檢查報告攏出來矣。,檢查報告都出來了。
8440,你有過敏藥物無？,你有藥物過敏嗎？
8441,你之前開刀過無？,你以前開過刀嗎？
8442,會喘無？,會喘嗎？
8443,欲照X光無？,需要照X光嗎？
8444,請你坐佇遮。,請你坐在這裡。
8445,會喘無？,會喘嗎？
8446,最近有無感冒？,最近有沒有感冒？
8447,你有過敏藥物無？,你有藥物過敏嗎？
8448,欲先量血壓喔。,要先量血壓喔。
8449,欲先量血壓喔。,要先量血壓喔。
8450,醫生等一下就來矣。,醫生等一下就來了。
8451,請你臥床休息。,請你躺著休息。
8452,看診請等叫號。,請等叫號看診。
8453,醫生等一下就來矣。,醫生等一下就來了。
8454,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8455,請你臥床休息。,請你躺著休息。
8456,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8457,這款藥一日食三擺。,這種藥一天吃三次。
8458,檢查報告攏出來矣。,檢查報告都出來了。
8459,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8460,你有過敏藥物無？,你有藥物過敏嗎？
8461,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8462,最近有無感冒？,最近有沒有感冒？
8463,這款藥一日食三擺。,這種藥一天吃三次。
8464,請來測耳溫。,請來量耳溫。
8465,這款藥一日食三擺。,這種藥一天吃三次。
8466,請收尿液檢體。,請提供尿液檢體。
8467,請收尿液檢體。,請提供尿液檢體。
8468,你有過敏藥物無？,你有藥物過敏嗎？
8469,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8470,欲照X光無？,需要照X光嗎？
8471,檢查報告攏出來矣。,檢查報告都出來了。
8472,欲照X光無？,需要照X光嗎？
8473,你有過敏藥物無？,你有藥物過敏嗎？
8474,會喘無？,會喘嗎？
8475,今仔日無門診喔。,今天沒有門診喔。
8476,檢查報告攏出來矣。,檢查報告都出來了。
8477,今仔日無門診喔。,今天沒有門診喔。
8478,你有過敏藥物無？,你有藥物過敏嗎？
8479,請你先去掛號。,請你先去掛號。
8480,請你臥床休息。,請你躺著休息。
8481,你有過敏藥物無？,你有藥物過敏嗎？
8482,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8483,請你坐佇遮。,請你坐在這裡。
8484,醫生等一下就來矣。,醫生等一下就來了。
8485,請收尿液檢體。,請提供尿液檢體。
8486,欲先量血壓喔。,要先量血壓喔。
8487,這款藥一日食三擺。,這種藥一天吃三次。
8488,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8489,這款藥一日食三擺。,這種藥一天吃三次。
8490,請你先去掛號。,請你先去掛號。
8491,會喘無？,會喘嗎？
8492,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8493,請來測耳溫。,請來量耳溫。
8494,請來測耳溫。,請來量耳溫。
8495,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8496,醫生等一下就來矣。,醫生等一下就來了。
8497,這款藥一日食三擺。,這種藥一天吃三次。
8498,最近有無感冒？,最近有沒有感冒？
8499,今仔日無門診喔。,今天沒有門診喔。
8500,請收尿液檢體。,請提供尿液檢體。
8501,欲照X光無？,需要照X光嗎？
8502,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8503,欲先量血壓喔。,要先量血壓喔。
8504,會喘無？,會喘嗎？
8505,欲照X光無？,需要照X光嗎？
8506,有發燒嘛？,有發燒嗎？
8507,最近有無感冒？,最近有沒有感冒？
8508,看診請等叫號。,請等叫號看診。
8509,看診請等叫號。,請等叫號看診。
8510,檢查報告攏出來矣。,檢查報告都出來了。
8511,請你坐佇遮。,請你坐在這裡。
8512,檢查報告攏出來矣。,檢查報告都出來了。
8513,今仔日無門診喔。,今天沒有門診喔。
8514,最近有無感冒？,最近有沒有感冒？
8515,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8516,請你臥床休息。,請你躺著休息。
8517,有發燒嘛？,有發燒嗎？
8518,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8519,請你臥床休息。,請你躺著休息。
8520,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8521,請收尿液檢體。,請提供尿液檢體。
8522,請來測耳溫。,請來量耳溫。
8523,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8524,醫生等一下就來矣。,醫生等一下就來了。
8525,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8526,看診請等叫號。,請等叫號看診。
8527,這款藥一日食三擺。,這種藥一天吃三次。
8528,今仔日無門診喔。,今天沒有門診喔。
8529,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8530,請來測耳溫。,請來量耳溫。
8531,欲先量血壓喔。,要先量血壓喔。
8532,請你臥床休息。,請你躺著休息。
8533,請收尿液檢體。,請提供尿液檢體。
8534,今仔日無門診喔。,今天沒有門診喔。
8535,欲先量血壓喔。,要先量血壓喔。
8536,請收尿液檢體。,請提供尿液檢體。
8537,欲照X光無？,需要照X光嗎？
8538,請你臥床休息。,請你躺著休息。
8539,最近有無感冒？,最近有沒有感冒？
8540,醫生等一下就來矣。,醫生等一下就來了。
8541,今仔日無門診喔。,今天沒有門診喔。
8542,請收尿液檢體。,請提供尿液檢體。
8543,你有過敏藥物無？,你有藥物過敏嗎？
8544,今仔日無門診喔。,今天沒有門診喔。
8545,醫生等一下就來矣。,醫生等一下就來了。
8546,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8547,你之前開刀過無？,你以前開過刀嗎？
8548,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8549,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8550,請你先去掛號。,請你先去掛號。
8551,請你坐佇遮。,請你坐在這裡。
8552,有發燒嘛？,有發燒嗎？
8553,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8554,請你坐佇遮。,請你坐在這裡。
8555,你之前開刀過無？,你以前開過刀嗎？
8556,會喘無？,會喘嗎？
8557,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8558,欲照X光無？,需要照X光嗎？
8559,請你坐佇遮。,請你坐在這裡。
8560,請你坐佇遮。,請你坐在這裡。
8561,欲照X光無？,需要照X光嗎？
8562,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8563,有發燒嘛？,有發燒嗎？
8564,醫生等一下就來矣。,醫生等一下就來了。
8565,你之前開刀過無？,你以前開過刀嗎？
8566,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8567,請你先去掛號。,請你先去掛號。
8568,今仔日無門診喔。,今天沒有門診喔。
8569,會喘無？,會喘嗎？
8570,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8571,你有過敏藥物無？,你有藥物過敏嗎？
8572,醫生等一下就來矣。,醫生等一下就來了。
8573,最近有無感冒？,最近有沒有感冒？
8574,看診請等叫號。,請等叫號看診。
8575,請來測耳溫。,請來量耳溫。
8576,請你先去掛號。,請你先去掛號。
8577,今仔日無門診喔。,今天沒有門診喔。
8578,你之前開刀過無？,你以前開過刀嗎？
8579,最近有無感冒？,最近有沒有感冒？
8580,你有過敏藥物無？,你有藥物過敏嗎？
8581,請來測耳溫。,請來量耳溫。
8582,請來測耳溫。,請來量耳溫。
8583,醫生等一下就來矣。,醫生等一下就來了。
8584,會喘無？,會喘嗎？
8585,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8586,欲先量血壓喔。,要先量血壓喔。
8587,請你臥床休息。,請你躺著休息。
8588,你有過敏藥物無？,你有藥物過敏嗎？
8589,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8590,請你臥床休息。,請你躺著休息。
8591,欲照X光無？,需要照X光嗎？
8592,會喘無？,會喘嗎？
8593,醫生等一下就來矣。,醫生等一下就來了。
8594,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8595,這款藥一日食三擺。,這種藥一天吃三次。
8596,看診請等叫號。,請等叫號看診。
8597,今仔日無門診喔。,今天沒有門診喔。
8598,請收尿液檢體。,請提供尿液檢體。
8599,請你臥床休息。,請你躺著休息。
8600,這款藥一日食三擺。,這種藥一天吃三次。
8601,欲照X光無？,需要照X光嗎？
8602,檢查報告攏出來矣。,檢查報告都出來了。
8603,看診請等叫號。,請等叫號看診。
8604,會喘無？,會喘嗎？
8605,你有過敏藥物無？,你有藥物過敏嗎？
8606,欲先量血壓喔。,要先量血壓喔。
8607,欲先量血壓喔。,要先量血壓喔。
8608,請來測耳溫。,請來量耳溫。
8609,請收尿液檢體。,請提供尿液檢體。
8610,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8611,你有過敏藥物無？,你有藥物過敏嗎？
8612,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8613,你食藥後有無不舒服？,你吃藥後有不舒服嗎？
8614,最近有無感冒？,最近有沒有感冒？
8615,請你先去掛號。,請你先去掛號。
8616,有發燒嘛？,有發燒嗎？
8617,有發燒嘛？,有發燒嗎？
8618,這款藥一日食三擺。,這種藥一天吃三次。
8619,請你坐佇遮。,請你坐在這裡。
8620,欲照X光無？,需要照X光嗎？
8621,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8622,請收尿液檢體。,請提供尿液檢體。
8623,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8624,會喘無？,會喘嗎？
8625,這款藥一日食三擺。,這種藥一天吃三次。
8626,請你臥床休息。,請你躺著休息。
8627,有發燒嘛？,有發燒嗎？
8628,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8629,請來測耳溫。,請來量耳溫。
8630,你之前開刀過無？,你以前開過刀嗎？
8631,請你臥床休息。,請你躺著休息。
8632,這款藥一日食三擺。,這種藥一天吃三次。
8633,醫生等一下就來矣。,醫生等一下就來了。
8634,你有過敏藥物無？,你有藥物過敏嗎？
8635,請你坐佇遮。,請你坐在這裡。
8636,你有咳嗽症狀無？,你有咳嗽的症狀嗎？
8637,有發燒嘛？,有發燒嗎？
8638,請你先去掛號。,請你先去掛號。
8639,請來測耳溫。,請來量耳溫。
8640,最近有無感冒？,最近有沒有感冒？
8641,醫生等一下就來矣。,醫生等一下就來了。
8642,醫生等一下就來矣。,醫生等一下就來了。
8643,有發燒嘛？,有發燒嗎？
8644,這款藥一日食三擺。,這種藥一天吃三次。
8645,你之前開刀過無？,你以前開過刀嗎？
8646,醫生等一下就來矣。,醫生等一下就來了。
8647,欲照X光無？,需要照X光嗎？
8648,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
8649,請收尿液檢體。,請提供尿液檢體。
8650,檢查報告攏出來矣。,檢查報告都出來了。
8651,請你坐佇遮。,請你坐在這裡。
8652,檢查報告攏出來矣。,檢查報告都出來了。
8653,這款藥一日食三擺。,這種藥一天吃三次。
8654,看診請等叫號。,請等叫號看診。
8655,你有過敏藥物無？,你有藥物過敏嗎？
8656,這款藥一日食三擺。,這種藥一天吃三次。
8657,請問你疼痛指數是幾分？,請問你的疼痛指數是幾分？
